365	365|dreihundertfünfundsechzig
1776	1776|eintausendsiebenhundertsechsundsiebzig
5	5|fünf
7000000	7.000.000|7000000|7 Millionen|7 Mio.|7 Mill.
14	14|vierzehn
48	48|achtundvierzig
100000	100.000|100000|100 Tausend|100.000,00
828	828|achthundertachtundzwanzig
1887	1887|1.887
160	160|einhundertsechzig
8848	8848|8.848
123	123|einhundertdreiundzwanzig
15,000	15000|15.000
500,000	500.000|500000|500 Tausend|500 Tsd.|500.000,00
1997	1997|neunzehnhundertsiebenundneunzig
3000	3000|3.000|dreitausend
185	185|einhundertfünfundachtzig
15000	15.000|15000|fünfzehntausend
500000	500.000|500000|500 Tausend|500 Tsd.|500.000,00
75000	75.000|75000|75 Tausend|75 Tsd.|75.000,00
799	799|Siebenhundertneunundneunzig
3	3|drei
9	9|neun
100	100|einhundert
50	50|fünfzig
7	7|sieben
25	25|fünfundzwanzig
400	400|vierhundert
3,500,000	3.500.000|3500000|3,5 Millionen|3,5 Mio.|3,5 Mill.
369	369|drei-hundert-neunundsechzig
5,500	5.500|5500|5.5 Tausend|5,5 Tsd.|5,5 T.|5 1/2 Tausend|5 1/2 Tsd.|5,5 Tausend
124,700,000	124.700.000|124700000|124,7 Millionen|124,7 Mio.|124,7 Mill.
1,200	1200|1.200|eintausendzweihundert
2,100	2100|2.100|zweitausendeinhundert
120	120|einhundertzwanzig
101	101|einhunderteins
5000	5000|5.000|fünftausend
16000	16000|16.000|16 Tausend|16 Tsd.|16.000,00
28	28|achtundzwanzig
10994	10994|10.994
21,000	21.000|21000|21 Tausend|21 Tsd.|21.000,00
173,000	173.000|173000|173 Tausend|173 Tsd.|173.000,00
5,895	5.895
13,515,271	13.515.271|13515271|13,5 Millionen 515 Tausend 271|13,5 Mio. 515 Tsd. 271|13,5 Mill. 515 Tsd. 271
42	42|zweiundvierzig
250,000	250.000|250000|250 Tausend|250 Tsd.|250.000,00
600	600|sechshundert
1,000	1.000|1000|eintausend
6,500	6500|6.500|sechstausendfünfhundert
11,000	11.000|11000|11 Tausend|11 Tsd.|11.000,00 (if a monetary value is needed)
29,029	29.029|29029|29.029,00 (if it's a monetary value)|29 Tausend 29
90	90|neunzig
200,000	200.000|200000|200 Tausend|200 Tsd.|200.000,00
4	4|vier
13	13|dreizehn
2,500	2500|2.500|2.5 Tausend|2,5 Tsd.
3,000	3000|3.000
1300	1300|1.300
102	102|einhundertzwei
300	300|Dreihundert
36	36|sechsunddreißig
12	12|zwölf
78	78|achtundsiebzig
1,500,000	1.500.000|1500000|1,5 Millionen|1,5 Mio.|1,5 Mill.
70	70|siebzig
364	364|dreihundertvierundsechzig
32	32|zweiunddreißig
1200	1200|1.200
20	20|zwanzig
1000000	1.000.000|1000000|eine Million|1 Mio.|1 Mill.
2	2|zwei
50,000	50.000|50000|50 Tausend|50 Tsd.|50.000,00
2300	2300|2.300
4202	4202|4.202
5500	5500|5.500|fünftausendfünfhundert
3700	3700|3.700
45000	45.000|45000|45 Tausend|45 Tsd.|45.000,00
150000	150.000|150000|150 Tausend|150 Tsd.|150.000,00
17500	17.500|17500|17.5 Tausend|17,5 Tsd.|17,5 Tsd
65	65|fünfundsechzig
24	24|vierundzwanzig
2,500,000	2.500.000|2500000|2,5 Millionen|2,5 Mio.|2,5 Mill.
35,000	35.000|35000|35 Tausend|35 Tsd.|35.000,00
80	80|achtzig
72	72|zweiundsiebzig
220	220|zweihundertzwanzig
2000	2000|2.000|zweitausend
145	145|einhundertfünfundvierzig
24000	24.000|24000|24 Tausend|24 Tsd.
120000	120.000|120000|120 Tausend|120 Tsd.|120.000,00
16,000	16000|16.000|16 Tausend
1,500	1500|1.500|1.500,00
2,717	2.717|2717
4,100	4100|4.100|4.1 Tausend|4,1 Tsd.
195	195|einhundertfünfundneunzig
80,000	80.000|80000|80 Tausend|80 Tsd.|80.000,00
10	10|zehn
214	214|zweihundertvierzehn
62,000	62.000|62000|62 Tausend
25,000	25.000|25000|25 Tausend|25 Tsd.
30	30|dreißig
104	104|einhundertvier
51,000	51.000|51000|51 Tausend|51 Tsd.|51.000,00 (if a decimal comma is used instead of a decimal point)
87,000	87.000|87000|87 Tausend|87 Tsd.|87.000,00 (if using comma as decimal separator)
2,130	2130|2.130
17	17
75	75|fünfundsiebzig
632	632|sechshundertzweiunddreißig|6hundert32|6-3-2
45	45|fünfundvierzig
27	27|siebenundzwanzig
118	118|einhundertachtzehn
15	15|fünfzehn
10000	10.000|10000|zehntausend|10 Tsd.|10.000,00
500	500|fünfhundert
1,000,000	1.000.000|1000000|eine Million|1 Mio.|1 Mill.
800	800|achthundert
3,750,000	3.750.000|3750000|3 Millionen 750 Tausend|3,75 Millionen|3,75 Mio.|3,75 Mill.
12,500	12.500|12500|12.5 Tausend|12,5 Tsd.|12,5 Tsd
100,000	100.000|100000|100 Tausend|100.000,00
2,300,000	2.300.000|2300000|2,3 Millionen|2,3 Mio.|2,3 Mill.
344	344|dreihundertvierundvierzig
356	356|dreihundertsechsundfünfzig
576	576|fünfhundertsechsundsiebzig
12,000	12000|12.000|12 Tausend|12 Tsd.
235,000	235.000|235000|235 Tausend
660,253	660,253|660.253
18,462	18.462|18462
60	60|sechzig
10,994	10.994|10994|elftausendneunhundertvierundneunzig
70,000,000,000,000	70.000.000.000.000|70000000000000|70 Billionen|70 Bio.|70 Bill.
324	324|drei hundert vierundzwanzig
987	987|neunhundertsiebenundachtzig
108	108|ein-hundert-acht
4,375,000	4.375.000|4375000|4 Millionen 375 Tausend|4,375 Mio.|4,375 Mill.
22	22|zweiundzwanzig
4000	4000|4.000|vier Tausend|viertausend
6000	6000|6.000|sechs Tausend|6 Tsd.|6000 Stk. (if referring to quantity of items)
180	180|einhundertachtzig
30000	30.000|30000|30 Tausend|30 Tsd.
14,786	14.786|14786
5,000	5000|5.000|fünftausend
20,000	20000|20.000|20 Tausend|20 Tsd.
2,800	2800|2.800|zweitausendachthundert
9,500	9500|9.500|9.5 Tausend|9,5 Tsd.
1889	1889|1.889
5895	5895|5.895
26	26|sechsundzwanzig
163	163|einhundertdreiundsechzig
364,000	364.000|364000|364 Tausend
130	130|einhundertdreißig
344,400	344.400|344400|344,4 Tausend|344,4 Tsd.|344 Tausend 400
6,600	6600|6.600|sechs­tausend­sechshundert
3,530	3530|3.530
1,500,230	1.500.230|1500230|1,5 Millionen 230|1,5 Mio. 230|1,5 Mill. 230
8,848	8.848|8848|achttausendachthundertachtundvierzig
297	297|zweihundertsiebenundneunzig
1063	1063|1.063
150,000	150.000|150000|150 Tausend|150 Tsd.|150.000,00
250	250|zweihundertfünfzig
13,170	13170|13.170
4,217	4.217|4217|vier tausend zweihundertsiebzehn
200	200|zweihundert
660,000	660.000|660000|660 Tausend|660 Tsd.|660.000,00
5024	5024|5.024
446	446|vierhundertsechsundvierzig
1078	1078|1.078
38	38|achtunddreißig
1377	1377|1.377
173	173|einhundertdreiundsiebzig
103	103|einhundertdrei
5,000,000	5.000.000|5000000|5 Millionen|5 Mio.|5 Mill.
157	157|einhundertsiebenundfünfzig
14,000,000	14.000.000|14000000|14 Millionen|14 Mio.|14 Mill.
6,000	6000|6.000|sechs Tausend|6 Tsd.
56	56|sechsundfünfzig
660	660|sechshundertsechzig
1500	1500|1.500|eintausendfünfhundert
6	6|sechs
2400	2400|2.400
450	450|vierhundertfünfzig
88	88|achtundachtzig
21	21|einundzwanzig
2,790	2790|2.790
82	82|zweiundachtzig
4500	4500|4.500|viertausendfünfhundert
2900	2900|2.900|zweitausendneunhundert
20000	20.000|20000|20 Tausend|20 Tsd.
50000	50.000|50000|50 Tausend|50 Tsd.|50.000,00
8000000	8.000.000|8000000|8 Millionen|8 Mio.|8 Mill.
250000	250.000|250000|250 Tausend|250 Tsd.|250.000,00
206	206|zweihundertsechs
53	53|dreiundfünfzig
660,430	660.430|660.430,00|660.430,000|660.430,0000|660.430,00 €|660.430,000 €|660.430 Euro|660.430 Tausendvierhundertdreißig|660.430 Komma Null|660.430 Komma Null Null|660.430 Komma Null Null Null|660.430 Komma Null Null Null Null|660.430,00 Euro|660.430
272	272|zweihundertzweiundsiebzig
3,106	3106|3.106
640	640|sechshundertvierzig
70,000	70.000|70000|70 Tausend|70 Tsd.|70.000,00
29,031	29.031|29031
40	40|vierzig
86,881	86.881|86881|sechsundachtzigtausendachthunderteinundachtzig
328	328|dreihundertachtundzwanzig
8	8|acht
210	210|Zweihundertzehn
45,000	45.000|45000|45 Tausend|45 Tsd.|45 T.
565	565|fünfhundertfünfundsechzig
2,900	2900|2.900
114	114|einhundertvierzehn
4,500	4.500|4500|4.5 Tausend|4,5 Tsd.|4,5 T.|4 1/2 Tausend (fractional representation)|viertausendfünfhundert (spelled out, but not recommended for formal writing)
1,776	1776|1.776
34	34|vierunddreißig
315	315|dreihundertfünfzehn
65000	65.000|65000|65 Tausend|65 Tsd.|65.000,00
4500000	4.500.000|4500000|4,5 Millionen|4,5 Mio.|4,5 Mill.
35	35|fünfunddreißig
450000	450.000|450000|vierhundertfünfzigtausend
225000	225.000|225000|Zweihundertfünfundzwanzigtausend
2,300	2.300|2300|zweitausenddreihundert
23,000	23.000|23000|23 Tausend
4,800	4800|4.800|vier­tau­send­ach­t­hun­dert
1350	1350|1.350
2790	2790|2.790
8376	8376|8.376
3106	3106|3.106
7000	7000|7.000|siebentausend
1000	1000|1.000|eintausend
10,000	10.000|10000|10 Tausend|10 Tsd.
485	485|vierhundertfünfundachtzig
3,500	3500|3.500|3.5 Tausend|3,5 Tsd.
333	333|dreihundertdreiunddreißig
47	47|siebenundvierzig
13,000	13000|13.000
20,310	20310|20.310
256	256|zweihundertsechsundfünfzig
64	64|vierundsechzig
1991	1991|neunzehnhunderteinundneunzig
17,500	17.500|17500|17.5 Tausend|17,5 Tsd.|17,5 T.
1979	1979|neunzehnhundertneunundsiebzig
99999	99.999|99999|neunundneunzigtausendneunhundertneunundneunzig|99 Tsd. 999
5223	5223|5.223
18	18
75,000	75.000|75000|75 Tausend|75 Tsd.|75.000,00
540,000	540.000|540000|540 Tausend|540 Tsd.|540.000,00
183	183|einhundertdreiundachtzig
246	246|zweihundertsechsundvierzig
85	85|fünfundachtzig
1861	1861|1.861
289	289|zweihundertneunundachtzig
2500	2500|2.500|zweitausendfünfhundert
420	420|vierhundertzwanzig
1425	1425|1.425
305	305|dreihundertfünf
1948	1948|1.948
